time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP
4.482000000000059	 -0.99772016288352	 14.92298183354782	 14.92298183354782	 0	 3.246149091677391	 0	 0.09188570303844389	 -0.04950156662809422	 0.04238413641034967	 2.203275814724089	 0.0030901484077476707	 0.000014926276936737783	 1.0147627629515488	 0	 0	 0
4.485000000000059	 -0.993748551472377	 14.86335692045948	 14.86335692045948	 0	 3.243167846022974	 0	 0.09486694869286101	 -0.052482812282511344	 0.04238413641034967	 5.3781570346844685	 0.00754299724359673	 0.000037413804690490927	 1.0105021129345415	 0	 0	 0
4.488000000000059	 0.020710401924712823	 14.864599544574963	 14.864599544574963	 0	 3.243229977228748	 0.00006213120577413847	 0	 0.00006213120577413847	 0.00006213120577413847	 0	 0	 0	 14.86335692045948	 0.03	 0.020710401924712823	 1
4.491000000000059	 0.054894085261559596	 14.867893189690653	 14.867893189690653	 0	 3.2433946594845326	 0.00022681346155881726	 0	 0.00022681346155881726	 0.00022681346155881726	 0	 0	 0	 15.154545171520942	 0.05499999999999999	 0.054894085261559596	 1
4.494000000000059	 0.09687504770260041	 14.873705692552806	 14.873705692552806	 0	 3.2436852846276403	 0.0005174386046666185	 0	 0.0005174386046666185	 0.0005174386046666185	 0	 0	 0	 15.636410383352487	 0.07583333333333332	 0.09687504770260041	 1
4.497000000000059	 0.14241236406402707	 14.882250434396651	 14.882250434396651	 0	 3.2441125217198326	 0.0009446756968586997	 0	 0.0009446756968586997	 0.0009446756968586997	 0	 0	 0	 16.22995636038921	 0.09319444444444444	 0.14241236406402707	 1
4.5000000000000595	 0.1884867764557267	 14.89355964098399	 14.89355964098399	 0	 3.2446779820491995	 0.0015101360262258798	 0	 0.0015101360262258798	 0.0015101360262258798	 0	 0	 0	 16.87602353129303	 0.10766203703703703	 0.1884867764557267	 1
4.50300000000006	 0.23306261130649056	 14.907543397662382	 14.907543397662382	 0	 3.245377169883119	 0.0022093238601453517	 0	 0.0022093238601453517	 0.0022093238601453517	 0	 0	 0	 17.532374511364164	 0.11971836419753086	 0.23306261130649056	 1
4.50600000000006	 0.27486143666440654	 14.92403508386225	 14.92403508386225	 0	 3.2462017541931125	 0.0030339081701385713	 0	 0.0030339081701385713	 0.0030339081701385713	 0	 0	 0	 18.17041995595325	 0.12976530349794238	 0.27486143666440654	 1
4.50900000000006	 0.31316530330108683	 14.942825002060312	 14.942825002060312	 0	 3.2471412501030157	 0.0039734040800418315	 0	 0.0039734040800418315	 0.0039734040800418315	 0	 0	 0	 18.772095197163942	 0.13813775291495198	 0.31316530330108683	 1
4.51200000000006	 0.3476555920034859	 14.96368433758052	 14.96368433758052	 0	 3.248184216879026	 0.005016370856052289	 0	 0.005016370856052289	 0.005016370856052289	 0	 0	 0	 19.32713924827553	 0.1451147940957933	 0.3476555920034859	 1
4.51500000000006	 0.3782867349233088	 14.986381541675922	 14.986381541675922	 0	 3.249319077083796	 0.006151231060822215	 0	 0.006151231060822215	 0.006151231060822215	 0	 0	 0	 19.830862625629322	 0.15092899507982777	 0.3782867349233088	 1
4.51800000000006	 0.40519074947438866	 15.010692986644383	 15.010692986644383	 0	 3.250534649332219	 0.007366803309245381	 0	 0.007366803309245381	 0.007366803309245381	 0	 0	 0	 20.282395830602244	 0.15577416256652313	 0.40519074947438866	 1
4.52100000000006	 0.42860731020251247	 15.03640942525653	 15.03640942525653	 0	 3.2518204712628265	 0.008652625239852918	 0	 0.008652625239852918	 0.008652625239852918	 0	 0	 0	 20.683363479285823	 0.15981180213876928	 0.42860731020251247	 1
4.52400000000006	 0.44883405881314586	 15.063339468785319	 15.063339468785319	 0	 3.253166973439266	 0.009999127416292355	 0	 0.009999127416292355	 0.009999127416292355	 0	 0	 0	 21.036911768091706	 0.16317650178230772	 0.44883405881314586	 1
4.5270000000000605	 0.4661924111114158	 15.091311013451998	 15.091311013451998	 0	 3.2545655506726	 0.011397704649626602	 0	 0.011397704649626602	 0.011397704649626602	 0	 0	 0	 21.34701629216936	 0.1659804181519231	 0.4661924111114158	 1
4.530000000000061	 0.48100489864210055	 15.120171307370525	 15.120171307370525	 0	 3.2560085653685262	 0.012840719345552904	 0	 0.012840719345552904	 0.012840719345552904	 0	 0	 0	 21.61800476901182	 0.16831701512660258	 0.48100489864210055	 1
4.533000000000061	 0.4935808819279047	 15.149786160286203	 15.149786160286203	 0	 3.25748930801431	 0.01432146199133662	 0	 0.01432146199133662	 0.01432146199133662	 0	 0	 0	 21.85423988835993	 0.1702641792721688	 0.4935808819279047	 1
4.536000000000061	 0.5042081936091865	 15.180038651902754	 15.180038651902754	 0	 3.2590019325951376	 0.015834086572164178	 0	 0.015834086572164178	 0.015834086572164178	 0	 0	 0	 22.05991850727687	 0.17188681606014067	 0.5042081936091865	 1
4.539000000000061	 0.5131488759913522	 15.21082758446223	 15.21082758446223	 0	 3.2605413792231115	 0.017373533200138236	 0	 0.017373533200138236	 0.017373533200138236	 0	 0	 0	 22.238953362431364	 0.17323901338345055	 0.5131488759913522	 1
4.542000000000061	 0.520637663715873	 15.242065844285184	 15.242065844285184	 0	 3.262103292214259	 0.018935446191285853	 0	 0.018935446191285853	 0.018935446191285853	 0	 0	 0	 22.39491184834116	 0.1743658444862088	 0.520637663715873	 1
4.545000000000061	 0.5268822395046465	 15.273678778655464	 15.273678778655464	 0	 3.263683938932773	 0.020516092909799794	 0	 0.020516092909799794	 0.020516092909799794	 0	 0	 0	 22.530993136307405	 0.17530487040517398	 0.5268822395046465	 1
4.548000000000061	 0.5320645762849808	 15.305602653232562	 15.305602653232562	 0	 3.265280132661628	 0.022112286638654735	 0	 0.022112286638654735	 0.022112286638654735	 0	 0	 0	 22.650030131720516	 0.17608739200431164	 0.5320645762849808	 1
4.551000000000061	 0.5363428904693996	 15.337783226660724	 15.337783226660724	 0	 3.266889161333036	 0.023721315310062933	 0	 0.023721315310062933	 0.023721315310062933	 0	 0	 0	 22.754506721222292	 0.17673949333692637	 0.5363428904693996	 1
4.5540000000000616	 0.5398538851271827	 15.370174459768355	 15.370174459768355	 0	 3.2685087229884178	 0.025340876965444483	 0	 0.025340876965444483	 0.025340876965444483	 0	 0	 0	 22.84658369323232	 0.17728291111410532	 0.5398538851271827	 1
4.557000000000062	 0.5427150720785445	 15.402737364093069	 15.402737364093069	 0	 3.2701368682046534	 0.026969022181680118	 0	 0.026969022181680118	 0.026969022181680118	 0	 0	 0	 22.928128851548912	 0.17773575926175444	 0.5427150720785445	 1
4.560000000000062	 0.5450270397083584	 15.43543898647557	 15.43543898647557	 0	 3.2717719493237785	 0.028604103300805192	 0	 0.028604103300805192	 0.028604103300805192	 0	 0	 0	 23.000748373192692	 0.1781131327181287	 0.5450270397083584	 1
