time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP
2.240999999999974	 -1.5499611575602343	 9.271070203917207	 9.271070203917207	 0	 2.9635535101958603	 0	 0.15328446194899667	 0.24775879265232106	 0.40104325460131773	 34.513813511160016	 0.04840647056263677	 0.0026944658687241274	 1.6142620855696523	 0	 0	 0
2.243999999999974	 1.452334867353105	 9.358210295958393	 9.358210295958393	 0	 2.9679105147979197	 0.004357004602059315	 0	 0.004357004602059315	 0.004357004602059315	 0	 0	 0	 9.271070203917207	 0.3	 1.452334867353105	 1
2.246999999999974	 2.157382931500231	 9.487653271848409	 9.487653271848409	 0	 2.9743826635924204	 0.010829153396560008	 0	 0.010829153396560008	 0.010829153396560008	 0	 0	 0	 16.619884632723917	 0.55	 2.157382931500231	 1
2.2499999999999742	 2.6281399150304066	 9.645341666750236	 9.645341666750236	 0	 2.982267083337512	 0.01871357314165123	 0	 0.01871357314165123	 0.01871357314165123	 0	 0	 0	 20.274567929349562	 0.7583333333333334	 2.6281399150304066	 1
2.2529999999999744	 2.937251098382566	 9.82157673265319	 9.82157673265319	 0	 2.9910788366326595	 0.027525326436798926	 0	 0.027525326436798926	 0.027525326436798926	 0	 0	 0	 22.786041241902268	 0.9319444444444445	 2.937251098382566	 1
2.2559999999999745	 3.161518296398827	 10.011267830437118	 10.011267830437118	 0	 3.000563391521856	 0.037009881325995406	 0	 0.037009881325995406	 0.037009881325995406	 0	 0	 0	 24.50783222456602	 1.0766203703703705	 3.161518296398827	 1
2.2589999999999746	 3.3193623489387827	 10.21042957137345	 10.21042957137345	 0	 3.0105214785686725	 0.04696796837281175	 0	 0.04696796837281175	 0.04696796837281175	 0	 0	 0	 25.81885931243125	 1.1971836419753088	 3.3193623489387827	 1
2.2619999999999747	 3.437605953223966	 10.416685928566887	 10.416685928566887	 0	 3.0208342964283443	 0.05728078623248365	 0	 0.05728078623248365	 0.05728078623248365	 0	 0	 0	 26.807241316067362	 1.297653034979424	 3.437605953223966	 1
2.264999999999975	 3.521698429996956	 10.627987834366701	 10.627987834366701	 0	 3.031399391718335	 0.06784588152247452	 0	 0.06784588152247452	 0.06784588152247452	 0	 0	 0	 27.604715694686718	 1.38137752914952	 3.521698429996956	 1
2.267999999999975	 3.584973922098656	 10.843086269692623	 10.843086269692623	 0	 3.042154313484631	 0.07860080328877049	 0	 0.07860080328877049	 0.07860080328877049	 0	 0	 0	 28.236479984351483	 1.4511479409579333	 3.584973922098656	 1
2.270999999999975	 3.628341365418066	 11.06078675161771	 11.06078675161771	 0	 3.0530393375808855	 0.08948582738502468	 0	 0.08948582738502468	 0.08948582738502468	 0	 0	 0	 28.7679558801859	 1.5092899507982778	 3.628341365418066	 1
2.273999999999975	 3.6602072763944964	 11.280399188201384	 11.280399188201384	 0	 3.064019959410069	 0.10046644921420816	 0	 0.10046644921420816	 0.10046644921420816	 0	 0	 0	 29.202493578708037	 1.5577416256652314	 3.6602072763944964	 1
2.2769999999999753	 3.6793799679244352	 11.501161986276848	 11.501161986276848	 0	 3.0750580993138423	 0.11150458911798147	 0	 0.11150458911798147	 0.11150458911798147	 0	 0	 0	 29.581435570173866	 1.5981180213876929	 3.6793799679244352	 1
2.2799999999999754	 3.6922636834117655	 11.72269780728155	 11.72269780728155	 0	 3.0861348903640775	 0.12258138016821676	 0	 0.12258138016821676	 0.12258138016821676	 0	 0	 0	 29.898061825899024	 1.6317650178230774	 3.6922636834117655	 1
2.2829999999999755	 3.696380546089828	 11.944480640046942	 11.944480640046942	 0	 3.097224032002347	 0.13367052180648625	 0	 0.13367052180648625	 0.13367052180648625	 0	 0	 0	 30.184016224340375	 1.659804181519231	 3.696380546089828	 1
2.2859999999999756	 3.697423370071657	 12.16632604225125	 12.16632604225125	 0	 3.1083163021125624	 0.14476279191670122	 0	 0.14476279191670122	 0.14476279191670122	 0	 0	 0	 30.426383370496083	 1.683170151266026	 3.697423370071657	 1
2.2889999999999757	 3.691871636359556	 12.387838340432822	 12.387838340432822	 0	 3.119391917021641	 0.15583840682577987	 0	 0.15583840682577987	 0.15583840682577987	 0	 0	 0	 30.653442892609533	 1.7026417927216884	 3.691871636359556	 1
2.291999999999976	 3.685425970373862	 12.608963898655254	 12.608963898655254	 0	 3.1304481949327627	 0.16689468473690147	 0	 0.16689468473690147	 0.16689468473690147	 0	 0	 0	 30.847196522230604	 1.718868160601407	 3.685425970373862	 1
2.294999999999976	 3.673512977235595	 12.829374677289387	 12.829374677289387	 0	 3.1414687338644693	 0.17791522366860826	 0	 0.17791522366860826	 0.17791522366860826	 0	 0	 0	 31.036093750524564	 1.7323901338345058	 3.673512977235595	 1
2.297999999999976	 3.6623497787110226	 13.049115664012048	 13.049115664012048	 0	 3.1524557832006024	 0.18890227300474133	 0	 0.18890227300474133	 0.18890227300474133	 0	 0	 0	 31.19693956346736	 1.7436584448620882	 3.6623497787110226	 1
2.300999999999976	 3.646151852987283	 13.267884775191288	 13.267884775191288	 0	 3.1633942387595644	 0.1998407285637032	 0	 0.1998407285637032	 0.1998407285637032	 0	 0	 0	 31.36086455756716	 1.7530487040517402	 3.646151852987283	 1
2.3039999999999763	 3.6321009193858975	 13.485810830354445	 13.485810830354445	 0	 3.1742905415177223	 0.2107370313218609	 0	 0.2107370313218609	 0.2107370313218609	 0	 0	 0	 31.498644040127704	 1.760873920043117	 3.6321009193858975	 1
2.3069999999999764	 3.612927406967184	 13.702586474772477	 13.702586474772477	 0	 3.185129323738624	 0.22157581354276246	 0	 0.22157581354276246	 0.22157581354276246	 0	 0	 0	 31.646315427283934	 1.767394933369264	 3.612927406967184	 1
2.3099999999999765	 3.597242339601542	 13.918421015148565	 13.918421015148565	 0	 3.1959210507574283	 0.23236754056156708	 0	 0.23236754056156708	 0.23236754056156708	 0	 0	 0	 31.767223509608396	 1.7728291111410535	 3.597242339601542	 1
2.3129999999999766	 3.575902906654968	 14.132975189547867	 14.132975189547867	 0	 3.2066487594773934	 0.24309524928153198	 0	 0.24309524928153198	 0.24309524928153198	 0	 0	 0	 31.904632713156275	 1.7773575926175447	 3.575902906654968	 1
2.3159999999999767	 3.5594819247891576	 14.346544105035218	 14.346544105035218	 0	 3.217327205251761	 0.2537736950558995	 0	 0.2537736950558995	 0.2537736950558995	 0	 0	 0	 32.01248972282271	 1.7811313271812872	 3.5594819247891576	 1
2.318999999999977	 3.5364455620952917	 14.558730838760942	 14.558730838760942	 0	 3.227936541938047	 0.26438303174218536	 0	 0.26438303174218536	 0.26438303174218536	 0	 0	 0	 32.143953728981	 1.784276105984406	 3.5364455620952917	 1
2.321999999999977	 3.5199724814229647	 14.769929187646317	 14.769929187646317	 0	 3.238496459382316	 0.27494294918645423	 0	 0.27494294918645423	 0.27494294918645423	 0	 0	 0	 32.2409586492374	 1.786896754987005	 3.5199724814229647	 1
